ID,Language,Subscription Type,Subscription Event Type,Purchase Store,Purchase Amount,Currency,Subscription Start Date,Subscription Expiration,Days in Subscription,Longterm(1) Short Term(0),Demo User,Free Trial User,Free Trial Start Date,Free Trial Expiration,Auto Renew,Auto Renew On (1) Off (0),Country,User Type,Lead Platform,Email Subscriber,Subscriber(1) not (0),Push Notifications,Send Count,Open Count,Click Count,Unique Open Count,Unique Click Count,Open Rate,Click Through Rate
26997,ESP,Limited,RENEWAL,Web,79,USD,4/25/2019,10/25/2019,183.00,0.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,41,0,0,0,0,0%, 
26999,DEU,Limited,INITIAL_PURCHASE,Web,38.13,USD,2/4/2020,5/4/2020,90.00,0.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,12,0,0,0,0,0%, 
27004,POL,Limited,INITIAL_PURCHASE,Web,38.58,USD,3/9/2020,6/9/2020,92.00,0.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,7,0,0,0,0,0%, 
27007,ESC,Limited,INITIAL_PURCHASE,Web,39.16,USD,3/15/2020,6/20/2020,97.00,0.00,No,Yes,3/15/2020,3/18/2020,On,1,US/Canada,Consumer,Web,No,0,Yes,8,1,0,1,0,13%,0%
27013,ESC,Limited,INITIAL_PURCHASE,Web,41.63,USD,7/24/2019,10/27/2019,95.00,0.00,No,Yes,7/24/2019,7/27/2019,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,88,1,0,1,0,1%,0%
27016,ESP,Limited,RENEWAL,Web,79,USD,11/4/2019,5/4/2020,182.00,0.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,3,0,0,0,0,0%, 
27020,ESP,Limited,INITIAL_PURCHASE,Web,70.29,USD,11/16/2019,5/16/2020,182.00,0.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,2,0,0,0,0,0%, 
27021,ENG,Limited,INITIAL_PURCHASE,Web,40.95,USD,12/27/2019,3/27/2020,91.00,0.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,3,0,0,0,0,0%, 
27030,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,2/14/2020,5/14/2020,90.00,0.00,No,No,NULL,NULL,On,1,US/Canada,Consumer,Web,Yes,1,Yes,8,0,0,0,0,0%, 
27035,ALL,Limited,INITIAL_PURCHASE,Web,143.76,USD,2/24/2020,2/24/2022,731.00,1.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,7,0,0,0,0,0%, 
27037,POR,Limited,RENEWAL,Web,119,USD,1/24/2019,1/24/2020,365.00,1.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,24,0,0,0,0,0%, 
27038,ESP,Limited,INITIAL_PURCHASE,Web,38.85,USD,12/14/2019,3/14/2020,91.00,0.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,9,0,0,0,0,0%, 
27046,JPN,Limited,INITIAL_PURCHASE,Web,39,USD,6/20/2019,9/23/2019,95.00,0.00,No,Yes,6/20/2019,6/23/2019,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,56,0,0,0,0,0%, 
27048,FRA,Limited,RENEWAL,Web,35.97,USD,12/18/2019,6/18/2020,183.00,0.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,4,4,0,4,0,100%,0%
27057,HIN,Limited,INITIAL_PURCHASE,Web,39,USD,11/4/2019,3/1/2020,118.00,0.00,No,Yes,11/4/2019,11/7/2019,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,8,0,0,0,0,0%, 
27060,ESP,Limited,RENEWAL,Web,119,USD,8/7/2019,8/7/2020,366.00,1.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,3,2,0,2,0,67%,0%
27062,ESP,Limited,RENEWAL,Web,119,USD,7/10/2019,7/10/2020,366.00,1.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,2,1,0,1,0,50%,0%
27065,ENG,Limited,INITIAL_PURCHASE,Web,12.49,USD,5/29/2019,7/29/2019,61.00,0.00,Yes,No,NULL,NULL,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,155,2,0,2,0,1%,0%
27068,FRA,Limited,RENEWAL,Web,35.97,USD,4/27/2019,6/13/2020,413.00,1.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,4,3,2,2,1,50%,33%
27070,FRA,Limited,INITIAL_PURCHASE,Web,65.94,USD,7/25/2019,1/25/2020,184.00,0.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,5,0,0,0,0,0%, 
27071,DEU,Limited,RENEWAL,Web,35.97,USD,7/11/2019,5/29/2020,323.00,1.00,No,Yes,7/11/2019,7/14/2019,On,1,Europe,Consumer,Web,No,0,Yes,2,1,0,1,0,50%,0%
27075,ESP,Limited,INITIAL_PURCHASE,Web,38.49,USD,7/1/2019,10/1/2019,92.00,0.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,37,0,0,0,0,0%, 
27077,ESP,Limited,INITIAL_PURCHASE,Web,39.03,USD,8/14/2019,11/14/2019,92.00,0.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,38,1,0,1,0,3%,0%
27078,DEU,Limited,INITIAL_PURCHASE,Web,34.17,USD,3/20/2020,6/26/2020,98.00,0.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,8,5,0,2,0,25%,0%
27084,DEU,Limited,INITIAL_PURCHASE,Web,35.97,USD,10/12/2019,1/12/2020,92.00,0.00,No,Yes,11/22/2016,11/25/2016,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,74,0,0,0,0,0%, 
27087,CHI,Limited,INITIAL_PURCHASE,Web,119,USD,10/8/2019,4/8/2020,183.00,0.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,2,1,1,1,1,50%,100%
27088,FRA,Limited,RENEWAL,Web,119,USD,4/26/2019,4/26/2020,366.00,1.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,3,0,0,0,0,0%, 
27104,ALL,Limited,INITIAL_PURCHASE,Web,143.76,USD,3/22/2020,3/22/2022,730.00,1.00,No,No,NULL,NULL,On,1,US/Canada,Consumer,Web,Yes,1,Yes,184,19,2,8,1,4%,5%
27106,ITA,Limited,INITIAL_PURCHASE,Web,69.9,USD,8/14/2019,2/14/2020,184.00,0.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,29,21,12,5,1,17%,5%
27108,ALL,Limited,RENEWAL,Web,179,USD,3/27/2019,4/3/2021,738.00,1.00,No,No,NULL,NULL,On,1,US/Canada,Consumer,Web,Yes,1,Yes,5,0,0,0,0,0%, 
27110,FRA,Limited,RENEWAL,Web,119,USD,2/3/2019,2/3/2020,365.00,1.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,2,2,1,2,1,100%,50%
27126,FRA,Limited,INITIAL_PURCHASE,Web,35.97,USD,3/11/2020,6/11/2020,92.00,0.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,7,0,0,0,0,0%, 
27131,LAT,Limited,INITIAL_PURCHASE,Web,107.88,USD,8/11/2019,8/11/2020,366.00,1.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,2,0,0,0,0,0%, 
27138,ESP,Limited,INITIAL_PURCHASE,Web,39,USD,8/5/2019,11/8/2019,95.00,0.00,No,Yes,8/5/2019,8/8/2019,Off,0,Other,Consumer,Web,Yes,1,Yes,104,0,0,0,0,0%, 
27141,ARA,Limited,INITIAL_PURCHASE,Web,38.49,USD,3/25/2020,6/25/2020,92.00,0.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,5,4,1,3,1,60%,25%
27147,ESP,Limited,INITIAL_PURCHASE,Web,65.94,USD,6/26/2019,6/26/2020,366.00,1.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,1,1,0,1,0,100%,0%
27170,ESP,Limited,INITIAL_PURCHASE,Web,41.63,USD,7/9/2019,10/12/2019,95.00,0.00,No,Yes,7/9/2019,7/12/2019,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,131,2,0,2,0,2%,0%
27174,ENG,Limited,RENEWAL,Web,79,USD,1/20/2019,10/20/2019,273.00,1.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,38,0,0,0,0,0%, 
27180,ITA,Limited,INITIAL_PURCHASE,Web,35.97,USD,8/13/2019,2/13/2020,184.00,0.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,20,13,3,4,1,20%,8%
27189,TGL,Limited,INITIAL_PURCHASE,App,79.99,USD,5/4/2019,4/28/2020,360.00,1.00,Yes,No,NULL,NULL,On,1,US/Canada,Consumer,App,Yes,1,Yes,2,0,0,0,0,0%, 
27195,DEU,Limited,INITIAL_PURCHASE,Web,35.97,USD,10/12/2019,1/15/2020,95.00,0.00,No,Yes,10/15/2019,10/18/2019,On,1,US/Canada,Consumer,Web,Yes,1,Yes,73,0,0,0,0,0%, 
27200,ESP,Limited,INITIAL_PURCHASE,Web,39,USD,7/23/2019,10/26/2019,95.00,0.00,No,Yes,7/23/2019,7/26/2019,On,1,US/Canada,Consumer,Web,Yes,1,Yes,176,67,0,62,0,35%,0%
27201,CHI,Limited,INITIAL_PURCHASE,Web,35.97,USD,3/31/2020,6/30/2020,91.00,0.00,Yes,No,NULL,NULL,On,1,US/Canada,Consumer,App,Yes,1,Yes,47,12,0,9,0,19%,0%
27203,ARA,Limited,INITIAL_PURCHASE,Web,37.77,USD,3/6/2020,6/6/2020,92.00,0.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,8,4,0,3,0,38%,0%
27208,FRA,Limited,INITIAL_PURCHASE,Web,35.97,USD,3/24/2020,6/24/2020,92.00,0.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,8,3,0,2,0,25%,0%
27211,ESP,Limited,INITIAL_PURCHASE,Web,37.52,USD,1/3/2020,4/3/2020,91.00,0.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,7,2,0,2,0,29%,0%
27217,ESP,Limited,INITIAL_PURCHASE,Web,65.94,USD,7/9/2019,1/9/2020,184.00,0.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,27,4,0,3,0,11%,0%
27223,FRA,Limited,RENEWAL,Web,79,USD,4/14/2019,1/14/2020,275.00,1.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,8,0,0,0,0,0%, 
27230,JPN,Limited,INITIAL_PURCHASE,Web,35.97,USD,8/13/2019,11/13/2019,92.00,0.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,34,1,1,1,1,3%,100%
27231,ESP,Limited,INITIAL_PURCHASE,Web,65.94,USD,9/5/2019,3/5/2020,182.00,0.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,14,4,1,3,1,21%,25%
27239,ENG,Limited,INITIAL_PURCHASE,Web,119,USD,10/7/2019,4/7/2020,183.00,0.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,5,4,0,1,0,20%,0%
27245,ESP,Limited,INITIAL_PURCHASE,Web,39.12,USD,3/3/2020,6/3/2020,92.00,0.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,5,0,0,0,0,0%, 
27248,DEU,Limited,INITIAL_PURCHASE,Web,39.57,USD,3/9/2019,6/15/2020,464.00,1.00,No,No,NULL,NULL,On,1,US/Canada,Consumer,Web,Yes,1,Yes,46,0,0,0,0,0%, 
27249,ESP,Limited,RENEWAL,Web,35.97,USD,3/25/2019,6/25/2020,458.00,1.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,4,0,0,0,0,0%, 
27256,ITA,Limited,INITIAL_PURCHASE,Web,85.32,USD,1/26/2020,4/26/2020,91.00,0.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,13,0,0,0,0,0%, 
27265,POR,Limited,INITIAL_PURCHASE,Web,35.97,USD,3/15/2020,6/15/2020,92.00,0.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,8,3,1,2,1,25%,33%
27267,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,11/30/2019,2/29/2020,91.00,0.00,Yes,No,NULL,NULL,On,1,US/Canada,Consumer,Web,Yes,1,Yes,37,4,0,3,0,8%,0%
27270,TGL,Limited,INITIAL_PURCHASE,Web,35.97,USD,10/22/2019,1/22/2020,92.00,0.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,13,3,0,2,0,15%,0%
27271,ITA,Limited,RENEWAL,Web,35.97,USD,7/3/2019,7/3/2020,366.00,1.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,4,2,0,1,0,25%,0%
27275,ENG,Limited,RENEWAL,Web,19.99,USD,2/18/2020,4/18/2020,60.00,0.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,12,8,0,3,0,25%,0%
27288,ITA,Limited,RENEWAL,Web,35.97,USD,1/7/2020,7/7/2020,182.00,0.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,34,33,23,5,1,15%,3%
27308,RUS,Limited,RENEWAL,Web,79,USD,11/16/2019,5/21/2020,187.00,1.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,3,0,0,0,0,0%, 
27311,FRA,Limited,INITIAL_PURCHASE,Web,99,USD,3/28/2020,3/28/2022,730.00,1.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,3,1,0,1,0,33%,0%
27314,FRA,Limited,RENEWAL,Web,79,USD,4/10/2019,10/10/2019,183.00,0.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,41,0,0,0,0,0%, 
27316,ENG,Limited,RENEWAL,Web,119,USD,4/3/2019,10/11/2020,557.00,1.00,No,No,NULL,NULL,On,1,US/Canada,Consumer,Web,Yes,1,Yes,2,0,0,0,0,0%, 
27336,ESP,Limited,RENEWAL,Web,79,USD,6/24/2019,12/24/2019,183.00,0.00,Yes,No,NULL,NULL,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,155,6,1,4,1,3%,17%
27338,ESP,Limited,INITIAL_PURCHASE,Web,65.94,USD,3/31/2020,9/30/2020,183.00,0.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,1,0,0,0,0,0%, 
27350,JPN,Limited,RENEWAL,Web,119,USD,8/30/2019,8/29/2020,365.00,1.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,14,14,1,2,1,14%,7%
27353,JPN,Limited,RENEWAL,Web,79,USD,8/12/2019,5/15/2020,277.00,1.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,3,0,0,0,0,0%, 
27368,ITA,Limited,INITIAL_PURCHASE,Web,37.66,USD,3/30/2020,6/30/2020,92.00,0.00,Yes,No,NULL,NULL,On,1,US/Canada,Consumer,Web,Yes,1,Yes,19,0,0,0,0,0%, 
27373,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,3/27/2020,6/27/2020,92.00,0.00,Yes,No,NULL,NULL,On,1,US/Canada,Consumer,App,Yes,1,Yes,13,0,0,0,0,0%, 
27374,FRA,Limited,INITIAL_PURCHASE,Web,35.97,USD,12/13/2019,3/13/2020,91.00,0.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,11,4,0,2,0,18%,0%
27384,FRA,Limited,RENEWAL,Web,35.97,USD,3/26/2019,6/26/2020,458.00,1.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,3,1,0,1,0,33%,0%
27389,FRA,Limited,INITIAL_PURCHASE,Web,35.97,USD,10/5/2019,1/5/2020,92.00,0.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,26,25,3,11,1,42%,4%
27391,FRA,Limited,INITIAL_PURCHASE,Web,69.24,USD,8/27/2019,2/27/2020,184.00,0.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,11,5,4,2,1,18%,20%
27392,FRA,Limited,INITIAL_PURCHASE,Web,65.94,USD,8/19/2019,2/19/2020,184.00,0.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,4,4,0,2,0,50%,0%
27394,ENG,Limited,INITIAL_PURCHASE,Web,35.97,USD,1/31/2020,4/30/2020,90.00,0.00,No,No,NULL,NULL,Off,0,Other,Consumer,Web,Yes,1,Yes,2,2,2,1,1,50%,50%
27400,TGL,Limited,INITIAL_PURCHASE,Web,152.1,USD,10/6/2019,10/6/2021,731.00,1.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,5,4,0,1,0,20%,0%
27409,ESP,Limited,RENEWAL,Web,79,USD,12/31/2018,12/30/2019,364.00,1.00,No,No,NULL,NULL,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,104,0,0,0,0,0%, 
27415,GRK,Limited,INITIAL_PURCHASE,Web,155.26,USD,3/21/2020,3/21/2022,730.00,1.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,9,7,0,1,0,11%,0%
27421,HIN,Limited,INITIAL_PURCHASE,Web,35.97,USD,8/15/2019,11/15/2019,92.00,0.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,33,0,0,0,0,0%, 
27439,ESP,Limited,RENEWAL,Web,169,USD,3/11/2019,3/11/2021,731.00,1.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,4,0,0,0,0,0%, 
27450,TGL,Limited,INITIAL_PURCHASE,Web,143.76,USD,8/8/2019,8/8/2021,731.00,1.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,3,0,0,0,0,0%, 
27456,ESP,Limited,INITIAL_PURCHASE,Web,38.49,USD,2/22/2020,5/22/2020,90.00,0.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,8,1,0,1,0,13%,0%
27471,ALL,Limited,RENEWAL,Web,179,USD,3/28/2019,3/28/2021,731.00,1.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,11,6,0,3,0,27%,0%
27476,KOR,Limited,INITIAL_PURCHASE,Web,79,USD,1/26/2020,4/26/2020,91.00,0.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,4,2,2,1,1,25%,50%
27482,FRA,Limited,RENEWAL,Web,119,USD,10/11/2018,10/11/2020,731.00,1.00,No,No,NULL,NULL,On,1,US/Canada,Consumer,Web,Yes,1,Yes,2,0,0,0,0,0%, 
27484,VIE,Limited,INITIAL_PURCHASE,Web,39,USD,9/3/2019,12/6/2019,94.00,0.00,No,Yes,9/3/2019,9/6/2019,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,109,0,0,0,0,0%, 
27485,LAT,Limited,INITIAL_PURCHASE,Web,179,USD,9/17/2019,9/17/2020,366.00,1.00,No,No,NULL,NULL,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,2,0,0,0,0,0%, 
27488,ESP,Limited,RENEWAL,Web,119,USD,2/11/2019,8/11/2020,547.00,1.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,6,6,0,2,0,33%,0%
27491,ESP,Limited,INITIAL_PURCHASE,Web,42.61,USD,1/8/2020,4/8/2020,91.00,0.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,23,17,4,7,1,30%,6%
27502,FRA,Limited,RENEWAL,Web,79,USD,4/17/2019,10/17/2019,183.00,0.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,5,1,1,1,1,20%,100%
27507,FRA,Limited,INITIAL_PURCHASE,Web,35.97,USD,2/6/2020,5/6/2020,90.00,0.00,No,No,NULL,NULL,On,1,US/Canada,Consumer,Web,Yes,1,Yes,11,0,0,0,0,0%, 
27511,ITA,Limited,RENEWAL,Web,79,USD,6/15/2019,12/15/2019,183.00,0.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,18,0,0,0,0,0%, 
27513,TGL,Limited,INITIAL_PURCHASE,Web,35.97,USD,8/16/2019,11/16/2019,92.00,0.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,44,1,0,1,0,2%,0%
27521,DEU,Limited,INITIAL_PURCHASE,Web,35.97,USD,6/26/2019,9/26/2019,92.00,0.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,40,0,0,0,0,0%, 
27523,ENG,Limited,INITIAL_PURCHASE,Web,38.34,USD,2/28/2020,5/28/2020,90.00,0.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,7,0,0,0,0,0%, 
27528,ITA,Limited,INITIAL_PURCHASE,Web,35.97,USD,8/8/2019,11/8/2019,92.00,0.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,54,12,0,11,0,20%,0%
27531,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,2/29/2020,5/29/2020,90.00,0.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,7,0,0,0,0,0%, 
27537,ALL,Limited,INITIAL_PURCHASE,Web,150.95,USD,2/24/2020,2/24/2022,731.00,1.00,No,No,NULL,NULL,On,1,US/Canada,Consumer,Web,Yes,1,Yes,127,18,6,13,2,10%,11%
27542,ESP,Limited,RENEWAL,Web,119,USD,5/6/2019,5/6/2020,366.00,1.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,2,2,0,1,0,50%,0%
27546,ESP,Limited,RENEWAL,Web,79,USD,7/30/2019,1/30/2020,184.00,0.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,1,0,0,0,0,0%, 
27560,ESP,Limited,INITIAL_PURCHASE,Web,38.22,USD,12/14/2019,3/14/2020,91.00,0.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,20,9,0,4,0,20%,0%
27573,POL,Limited,RENEWAL,Web,79,USD,11/9/2018,5/9/2020,547.00,1.00,No,No,NULL,NULL,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,4,2,0,1,0,25%,0%
27576,DEU,Limited,RENEWAL,Web,119,USD,10/21/2018,4/21/2020,548.00,1.00,No,No,NULL,NULL,On,1,US/Canada,Consumer,Web,Yes,1,Yes,2,0,0,0,0,0%, 
27594,NED,Limited,RENEWAL,Web,79,USD,1/26/2019,4/26/2020,456.00,1.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,22,22,0,2,0,9%,0%
27595,ITA,Limited,RENEWAL,Web,79,USD,4/15/2019,10/15/2019,183.00,0.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,38,0,0,0,0,0%, 
27601,JPN,Limited,RENEWAL,Web,79,USD,5/20/2019,5/20/2020,366.00,1.00,No,No,NULL,NULL,On,1,US/Canada,Consumer,Web,Yes,1,Yes,5,4,0,2,0,40%,0%
27609,ESP,Limited,INITIAL_PURCHASE,Web,65.94,USD,7/26/2019,1/26/2020,184.00,0.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,10,0,0,0,0,0%, 
27614,FRA,Limited,INITIAL_PURCHASE,Web,39.53,USD,7/8/2019,10/8/2019,92.00,0.00,Yes,No,NULL,NULL,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,163,2,0,1,0,1%,0%
27634,GRK,Limited,RENEWAL,Web,109,USD,9/29/2019,9/29/2020,366.00,1.00,No,No,NULL,NULL,On,1,US/Canada,Other,Web,Yes,1,Yes,5,5,0,3,0,60%,0%
27639,ESP,Limited,INITIAL_PURCHASE,Web,42.36,USD,1/2/2020,4/2/2020,91.00,0.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,10,9,7,3,1,30%,11%
27646,ARA,Limited,INITIAL_PURCHASE,Web,79.55,USD,7/16/2019,3/16/2020,244.00,1.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,22,11,0,6,0,27%,0%
27647,POR,Limited,INITIAL_PURCHASE,Web,39.16,USD,8/16/2019,11/16/2019,92.00,0.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,51,2,0,2,0,4%,0%
27651,POR,Limited,INITIAL_PURCHASE,Web,38.49,USD,3/29/2020,7/5/2020,98.00,0.00,No,Yes,3/29/2020,4/5/2020,On,1,US/Canada,Consumer,Web,Yes,1,Yes,31,31,0,1,0,3%,0%
27654,ESP,Limited,INITIAL_PURCHASE,Web,39.5,USD,12/21/2019,3/21/2020,91.00,0.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,3,2,0,1,0,33%,0%
27661,ENG,Limited,INITIAL_PURCHASE,Web,35.97,USD,3/30/2020,7/2/2020,94.00,0.00,No,No,NULL,NULL,On,1,US/Canada,Consumer,Web,Yes,1,Yes,3,0,0,0,0,0%, 
27663,ESP,Limited,INITIAL_PURCHASE,Web,42.46,USD,12/23/2019,3/23/2020,91.00,0.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,3,0,0,0,0,0%, 
27667,DEU,Limited,RENEWAL,Web,119,USD,1/14/2019,7/14/2020,547.00,1.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,2,0,0,0,0,0%, 
27672,JPN,Limited,INITIAL_PURCHASE,Web,35.97,USD,8/15/2019,2/15/2020,184.00,0.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,7,0,0,0,0,0%, 
27674,ESP,Limited,INITIAL_PURCHASE,Web,39.5,USD,12/22/2019,3/22/2020,91.00,0.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,13,4,0,2,0,15%,0%
27678,ESP,Limited,INITIAL_PURCHASE,Web,38.34,USD,7/3/2019,10/3/2019,92.00,0.00,No,No,NULL,NULL,Off,0,US/Canada,Consumer,Web,Yes,1,Yes,93,1,0,1,0,1%,0%
27680,DEU,Limited,RENEWAL,Web,35.97,USD,12/27/2019,6/27/2020,183.00,0.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,4,0,0,0,0,0%, 
27684,DEU,Limited,RENEWAL,Web,19.99,USD,6/12/2019,8/12/2019,61.00,0.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,40,0,0,0,0,0%, 
27689,ESP,Limited,RENEWAL,Web,79,USD,6/25/2019,3/25/2020,274.00,1.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,5,5,0,3,0,60%,0%
27692,ESP,Limited,INITIAL_PURCHASE,Web,49,USD,11/6/2019,5/6/2020,182.00,0.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,4,3,0,2,0,50%,0%
27695,ESP,Limited,RENEWAL,Web,79,USD,5/20/2019,11/28/2019,192.00,1.00,No,No,NULL,NULL,On,1,US/Canada,Consumer,Web,Yes,1,Yes,28,0,0,0,0,0%, 
27707,FRA,Limited,RENEWAL,Web,79,USD,8/19/2019,5/19/2020,274.00,1.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,5,0,0,0,0,0%, 
27714,FRA,Limited,INITIAL_PURCHASE,Web,35.97,USD,2/19/2020,5/19/2020,90.00,0.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,7,2,0,2,0,29%,0%
27716,VIE,Limited,RENEWAL,Web,79,USD,5/6/2019,5/6/2020,366.00,1.00,No,No,NULL,NULL,Off,0,Other,Other,Unknown,No,0,No,9,0,0,0,0,0%, 
27723,ARA,Limited,RENEWAL,Web,35.97,USD,10/22/2019,7/22/2020,274.00,1.00,No,No,NULL,NULL,On,1,Other,Other,Unknown,No,0,No,3,0,0,0,0,0%, 
